Neighborhood,LivArea,TotalBedrooms,SalePrice,Source
Bakersfield,405,3,80300,California
Oakland,94,2,80200,California
Oakland,544,4,76700,California
Sacramento,320,5,80400,California
San Jose,135,2,84500,California
San Diego,590,4,79700,California
Los Angeles,272,4,74700,California
San Diego,104,4,81300,California
Los Angeles,557,3,83200,California
Santa Ana,744,2,80100,California
San Francisco,113,2,81100,California
Sacramento,545,4,74500,California
San Jose,469,2,106100,California
San Jose,510,3,126400,California
Santa Ana,2338,4,119800,California
Santa Ana,357,5,89600,California
San Francisco,96,3,90600,California
Santa Ana,576,2,69000,California
Bakersfield,316,4,112500,California
Long Beach,120,3,70800,California
San Jose,387,3,71800,California
Oakland,288,5,57800,California
Sacramento,89,2,83200,California
Long Beach,673,2,60400,California
Bakersfield,256,5,88200,California
Fresno,86,4,112500,California
San Diego,474,5,105400,California
San Jose,1132,3,55300,California
Santa Ana,259,2,82800,California
San Jose,751,5,165400,California
San Francisco,263,5,61200,California
Long Beach,142,2,256200,California
San Francisco,649,5,122500,California
San Diego,589,4,160300,California
San Jose,110,4,141600,California
Long Beach,718,5,89300,California
Oakland,475,2,91300,California
Sacramento,146,5,88900,California
Los Angeles,823,3,119300,California
Bakersfield,231,2,96500,California
Long Beach,125,4,72100,California
Bakersfield,477,2,107800,California
Bakersfield,653,4,68000,California
San Diego,200,3,88800,California
Sacramento,859,5,73000,California
San Jose,409,2,67900,California
San Diego,262,4,345900,California
Los Angeles,1597,5,213900,California
Fresno,585,5,229200,California
San Francisco,199,4,195900,California
San Jose,678,4,141200,California
San Francisco,909,3,123000,California
Bakersfield,232,5,229700,California
Santa Ana,920,3,144700,California
Sacramento,580,5,167700,California
Bakersfield,226,2,155600,California
San Francisco,780,3,151500,California
Sacramento,496,3,150900,California
San Jose,105,5,188300,California
San Jose,840,3,187300,California
Oakland,340,3,193500,California
San Diego,170,4,123600,California
Long Beach,1258,4,125300,California
Sacramento,909,2,124400,California
Los Angeles,152,3,111900,California
Long Beach,608,4,79500,California
San Jose,268,2,128300,California
San Diego,160,3,54000,California
Bakersfield,562,2,51700,California
Bakersfield,609,3,145000,California
Santa Ana,82,4,94400,California
Santa Ana,506,5,158800,California
San Francisco,359,4,119300,California
San Diego,156,4,126000,California
San Jose,423,5,135500,California
Santa Ana,664,2,69300,California
San Francisco,107,2,93000,California
Long Beach,501,3,95800,California
Los Angeles,542,5,72200,California
San Diego,163,2,105200,California
San Diego,650,3,53500,California
Oakland,304,4,121200,California
Fresno,108,3,143300,California
San Jose,696,2,169300,California
Fresno,470,4,160100,California
Fresno,148,2,90100,California
Sacramento,459,2,99500,California
Sacramento,342,5,88800,California
Long Beach,150,4,80800,California
Santa Ana,751,2,72700,California
Los Angeles,443,5,66900,California
Bakersfield,228,4,65600,California
Sacramento,845,2,66200,California
Bakersfield,521,5,58800,California
Long Beach,148,5,71400,California
San Diego,786,3,67000,California
Long Beach,549,5,55500,California
Oakland,124,5,79700,California
San Diego,859,5,69200,California
Fresno,585,5,65900,California
Santa Ana,131,2,64700,California
Bakersfield,573,3,73800,California
Bakersfield,641,4,67500,California
Los Angeles,149,2,58800,California
San Jose,815,4,96500,California
Long Beach,829,5,71900,California
Long Beach,157,3,153800,California
San Diego,888,3,69600,California
Oakland,608,5,66500,California
Long Beach,248,4,124700,California
Long Beach,560,5,132200,California
Bakersfield,678,4,89600,California
Long Beach,94,5,73400,California
Fresno,520,3,64500,California
Sacramento,544,4,47500,California
Bakersfield,162,3,68300,California
Santa Ana,530,5,72800,California
Long Beach,381,2,78800,California
San Jose,109,4,81100,California
Long Beach,496,3,75100,California
Sacramento,364,3,71400,California
Bakersfield,109,3,71700,California
San Francisco,315,5,70900,California
Fresno,364,3,84600,California
Los Angeles,106,3,66000,California
San Diego,504,4,83700,California
San Jose,452,5,83100,California
San Francisco,168,3,74300,California
San Diego,716,4,90600,California
Long Beach,265,2,74500,California
Bakersfield,77,5,69400,California
Los Angeles,804,5,84700,California
Bakersfield,282,5,99300,California
San Jose,118,5,85500,California
Long Beach,408,2,89500,California
Fresno,272,2,95200,California
Santa Ana,97,4,99600,California
Santa Ana,444,4,110900,California
San Diego,431,4,101100,California
Long Beach,102,5,108500,California
San Jose,899,3,84200,California
San Jose,463,3,109400,California
Fresno,185,5,108200,California
San Diego,763,5,174200,California
Long Beach,745,5,143700,California
Sacramento,167,5,140800,California
Sacramento,749,5,86300,California
Sacramento,592,5,165200,California
Santa Ana,151,5,164600,California
Long Beach,1231,4,143100,California
Bakersfield,557,3,167500,California
Sacramento,206,2,71400,California
Los Angeles,901,2,68200,California
San Diego,737,2,68000,California
Long Beach,202,3,113400,California
San Jose,1344,2,109000,California
Oakland,390,5,138800,California
San Diego,150,2,111400,California
Bakersfield,816,4,112500,California
Sacramento,401,4,69700,California
Fresno,177,3,72800,California
San Francisco,871,5,72200,California
Sacramento,933,2,79700,California
San Francisco,339,4,112500,California
San Diego,1237,4,52500,California
Sacramento,956,4,100200,California
San Diego,258,5,89500,California
Los Angeles,1349,2,54600,California
Bakersfield,932,3,78900,California
Sacramento,295,5,111300,California
Sacramento,1160,4,113700,California
Bakersfield,352,4,120000,California
San Jose,171,2,123300,California
Fresno,913,4,114400,California
San Diego,667,4,106200,California
Sacramento,162,5,55900,California
San Jose,1092,2,93600,California
San Diego,754,5,88900,California
Fresno,157,2,93800,California
San Francisco,551,2,88000,California
Santa Ana,624,5,88400,California
Fresno,186,3,68700,California
Sacramento,843,2,163100,California
San Francisco,928,4,83600,California
Fresno,155,5,71300,California
San Diego,542,2,76300,California
Long Beach,773,5,60600,California
Santa Ana,188,2,83000,California
Long Beach,537,4,150800,California
Long Beach,555,5,157300,California
San Francisco,131,4,173800,California
San Diego,552,2,148700,California
Sacramento,365,3,154700,California
San Jose,86,2,133300,California
Los Angeles,429,5,136900,California
San Jose,291,2,156700,California
Bakersfield,142,5,126500,California
Sacramento,546,3,130600,California
San Diego,455,3,106900,California
Sacramento,99,4,99500,California
San Jose,515,5,73000,California
San Jose,406,3,59900,California
Sacramento,122,3,84800,California
Fresno,474,4,72900,California
Fresno,364,3,58900,California
Bakersfield,99,2,63900,California
Bakersfield,535,5,72300,California
Sacramento,462,2,83900,California
Oakland,90,2,58100,California
Oakland,528,4,55900,California
Long Beach,485,5,58900,California
Oakland,198,3,55800,California
Oakland,1295,5,63900,California
Long Beach,865,4,69300,California
San Francisco,162,5,160100,California
San Jose,1038,5,115300,California
Santa Ana,580,4,107600,California
San Diego,187,3,80000,California
Long Beach,925,3,93800,California
San Diego,792,3,92400,California
Los Angeles,245,5,151800,California
Long Beach,1103,5,111800,California
Bakersfield,699,2,111800,California
Bakersfield,209,4,123900,California
Sacramento,1162,4,83300,California
Santa Ana,751,5,85600,California
Fresno,239,4,94000,California
San Francisco,1179,4,102700,California
Santa Ana,648,5,125000,California
Sacramento,197,3,144600,California
Los Angeles,896,3,179200,California
Santa Ana,593,2,78600,California
San Jose,179,5,94400,California
Bakersfield,1364,3,1.00E+05,California
San Jose,635,4,90500,California
Sacramento,191,2,92200,California
Santa Ana,682,4,55200,California
Fresno,522,3,52000,California
San Diego,137,4,51500,California
San Diego,684,3,51700,California
San Diego,562,2,65800,California
Long Beach,167,2,69200,California
Fresno,703,2,72500,California
Santa Ana,439,3,73000,California
San Francisco,146,2,108300,California
San Jose,746,3,90500,California
Fresno,499,2,91600,California
San Diego,186,4,63300,California
Santa Ana,663,2,67600,California
Sacramento,485,4,60900,California
Fresno,237,5,56700,California
Los Angeles,746,4,118100,California
Los Angeles,455,5,66100,California
San Diego,156,3,63500,California
Bakersfield,728,3,87300,California
Bakersfield,504,3,84200,California
Bakersfield,141,5,57100,California
Oakland,774,4,54700,California
Fresno,416,2,56900,California
Oakland,114,2,63400,California
Fresno,753,4,95300,California
Sacramento,522,5,55100,California
San Diego,150,2,55800,California
Fresno,919,2,55200,California
San Francisco,503,2,113800,California
San Francisco,141,3,93200,California
San Jose,799,2,62400,California
Los Angeles,645,3,62400,California
San Francisco,151,4,131700,California
Fresno,832,2,73100,California
San Diego,630,5,73000,California
Long Beach,189,5,88000,California
Bakersfield,836,4,92700,California
Fresno,774,2,69700,California
San Francisco,229,4,68300,California
Long Beach,1196,4,65100,California
Fresno,659,3,55300,California
San Francisco,223,2,54400,California
Sacramento,1814,4,92500,California
Sacramento,952,4,53000,California
Los Angeles,192,5,51600,California
Sacramento,1132,2,111500,California
Oakland,909,3,120900,California
Santa Ana,350,3,76600,California
San Jose,1247,5,67000,California
Fresno,842,3,70100,California
San Jose,280,5,70200,California
San Francisco,982,4,95700,California
Los Angeles,557,5,82700,California
Oakland,210,4,110000,California
Los Angeles,830,5,1.00E+05,California
Bakersfield,539,4,101600,California
San Diego,150,5,94200,California
San Francisco,639,2,75000,California
Santa Ana,880,5,79200,California
Sacramento,149,3,57900,California
Los Angeles,970,3,72500,California
Oakland,518,2,76800,California
Sacramento,172,2,83600,California
San Diego,788,2,78200,California
Bakersfield,421,3,60000,California
San Francisco,127,4,90000,California
Sacramento,651,4,69400,California
Sacramento,381,4,74600,California
Santa Ana,140,5,76400,California
San Diego,566,4,75600,California
Long Beach,380,2,58400,California
San Francisco,116,2,60900,California
Bakersfield,843,4,39200,California
Fresno,528,2,112500,California
San Diego,184,5,55000,California
Sacramento,802,2,64700,California
Bakersfield,577,5,55100,California
Fresno,140,2,87500,California
Oakland,609,5,104200,California
San Diego,440,5,65000,California
San Diego,106,5,62000,California
Bakersfield,483,4,70000,California
Fresno,329,4,86400,California
Santa Ana,173,5,86300,California
Santa Ana,827,5,85300,California
Los Angeles,404,5,60400,California
Santa Ana,121,3,55500,California
San Diego,492,4,76600,California
San Jose,303,3,66000,California
San Diego,93,5,90600,California
Santa Ana,512,5,57200,California
Fresno,312,5,58300,California
Santa Ana,91,5,56000,California
Long Beach,618,3,68900,California
Sacramento,314,3,112500,California
San Francisco,265,3,38800,California
Fresno,1209,4,55200,California
Long Beach,942,3,60000,California
San Francisco,252,5,58000,California
Los Angeles,1148,5,54300,California
San Francisco,541,4,63000,California
San Diego,114,5,66000,California
Fresno,624,3,90500,California
San Diego,400,2,58100,California
San Diego,122,2,71900,California
Bakersfield,612,4,74400,California
San Jose,400,2,55000,California
San Jose,152,3,67500,California
Los Angeles,726,3,162500,California
San Francisco,461,3,63700,California
Oakland,108,2,67500,California
Oakland,847,4,85000,California
San Francisco,523,5,65600,California
Bakersfield,149,4,72200,California
San Diego,604,3,69600,California
Sacramento,412,3,94300,California
Fresno,104,3,85400,California
Los Angeles,613,5,73100,California
Long Beach,409,4,14999,California
Bakersfield,184,2,67500,California
Santa Ana,597,3,87500,California
San Francisco,640,4,81600,California
Fresno,216,2,71900,California
Long Beach,708,5,58700,California
Bakersfield,885,4,71000,California
San Francisco,179,4,125000,California
Los Angeles,667,3,66900,California
Los Angeles,388,4,63400,California
San Diego,98,5,69700,California
Bakersfield,526,4,53000,California
Long Beach,590,3,70000,California
Santa Ana,98,5,95300,California
San Francisco,526,2,77100,California
Bakersfield,299,2,70500,California
Los Angeles,105,5,58700,California
San Diego,571,4,60000,California
San Francisco,400,2,80500,California
San Jose,199,4,76900,California
San Francisco,525,4,75500,California
Bakersfield,288,3,62500,California
Long Beach,171,4,92700,California
San Diego,783,5,85400,California
San Francisco,417,2,68300,California
Fresno,149,2,70000,California
Santa Ana,720,2,70500,California
Bakersfield,365,4,64600,California
Bakersfield,105,2,70500,California
Los Angeles,624,3,82000,California
Santa Ana,272,2,85600,California
San Francisco,101,3,81300,California
Sacramento,522,5,70200,California
Los Angeles,410,2,72200,California
Los Angeles,87,5,67000,California
San Jose,374,5,116100,California
Bakersfield,417,3,82800,California
Oakland,143,3,69000,California
Oakland,812,3,67500,California
Bakersfield,405,5,72600,California
San Diego,214,4,74100,California
Fresno,789,4,74700,California
Sacramento,576,3,74100,California
Santa Ana,94,5,81000,California
Oakland,792,3,104200,California
Oakland,415,3,81800,California
Oakland,124,5,90600,California
Oakland,1079,4,86400,California
Fresno,376,2,92800,California
Santa Ana,311,4,99600,California
Long Beach,504,5,100600,California
Santa Ana,397,2,90000,California
San Francisco,114,3,96100,California
San Jose,682,4,86900,California
San Francisco,461,3,81100,California
San Diego,134,3,83000,California
San Diego,685,2,92800,California
San Jose,364,3,98100,California
Fresno,112,5,143000,California
Bakersfield,618,5,133900,California
San Jose,314,4,150000,California
Los Angeles,105,5,75000,California
Long Beach,688,3,87500,California
Oakland,336,4,99200,California
Santa Ana,158,4,101100,California
Oakland,573,5,105800,California
Sacramento,335,3,153100,California
San Diego,106,2,57500,California
Bakersfield,442,2,81100,California
Los Angeles,680,3,74100,California
Los Angeles,138,4,82100,California
San Jose,1320,3,92600,California
San Diego,437,2,50800,California
Bakersfield,131,4,139500,California
Bakersfield,357,2,136000,California
San Diego,278,2,78800,California
Los Angeles,107,4,79800,California
San Diego,358,2,36700,California
Long Beach,240,5,50000,California
Long Beach,113,3,59200,California
San Jose,798,5,62700,California
San Diego,587,4,83800,California
Fresno,121,5,62800,California
Bakersfield,1207,4,119400,California
Long Beach,489,4,143400,California
San Diego,132,4,97900,California
Oakland,543,4,102700,California
Fresno,382,3,98800,California
Sacramento,173,2,75600,California
Santa Ana,604,4,84200,California
Bakersfield,304,3,106300,California
San Diego,119,2,75500,California
Sacramento,432,2,111300,California
Los Angeles,272,4,96000,California
Bakersfield,177,3,81700,California
San Francisco,736,3,99600,California
Bakersfield,816,5,73600,California
Bakersfield,160,3,90200,California
Los Angeles,761,3,70100,California
Fresno,397,3,126900,California
Sacramento,104,2,165600,California
San Jose,520,5,78400,California
Sacramento,347,5,119700,California
Santa Ana,104,4,119900,California
Sacramento,520,4,111800,California
Oakland,347,4,128900,California
Fresno,156,3,100500,California
Fresno,575,4,130600,California
Long Beach,383,3,90100,California
San Francisco,135,2,58100,California
San Diego,500,2,79000,California
Oakland,348,5,107000,California
Sacramento,86,4,86400,California
San Diego,513,4,92100,California
San Francisco,671,5,85100,California
San Francisco,133,5,79600,California
Fresno,834,4,128100,California
Fresno,552,3,66800,California
Sacramento,142,2,76800,California
San Diego,821,2,95200,California
San Diego,476,2,97300,California
San Jose,100,2,92600,California
San Francisco,407,2,77100,California
San Jose,650,5,92500,California
Oakland,103,5,75100,California
Bakersfield,422,3,74100,California
San Diego,583,2,94800,California
Bakersfield,86,3,72300,California
San Diego,559,3,57500,California
Oakland,459,4,70500,California
San Diego,96,2,55000,California
Los Angeles,783,4,71300,California
Long Beach,164,4,111400,California
San Jose,118,2,106700,California
San Diego,582,3,94600,California
Santa Ana,280,5,76100,California
Sacramento,193,4,135600,California
San Jose,887,3,70700,California
San Jose,589,2,74000,California
Santa Ana,210,4,54300,California
Oakland,720,3,76800,California
Santa Ana,563,2,82400,California
Long Beach,137,4,101500,California
Oakland,881,2,101900,California
Sacramento,400,3,60800,California
Santa Ana,361,3,53400,California
San Jose,624,5,46700,California
Santa Ana,320,5,40000,California
San Diego,102,5,43300,California
Santa Ana,394,5,72500,California
Santa Ana,526,2,87500,California
San Diego,183,5,61200,California
Santa Ana,832,5,62000,California
Long Beach,373,4,91700,California
Bakersfield,118,2,107800,California
Santa Ana,672,4,113500,California
Bakersfield,387,3,58600,California
San Diego,102,4,66400,California
San Diego,456,4,62200,California
Bakersfield,525,4,63700,California
Fresno,132,2,69400,California
Bakersfield,552,5,60600,California
San Diego,205,2,96000,California
Sacramento,105,5,80800,California
San Jose,408,2,70800,California
Sacramento,829,5,70700,California
Sacramento,96,2,143000,California
Bakersfield,818,3,107200,California
Sacramento,231,3,60300,California
Long Beach,143,2,66400,California
Fresno,665,5,67500,California
San Diego,273,2,1.00E+05,California
San Diego,138,5,146300,California
Sacramento,680,3,113800,California
Los Angeles,359,2,74300,California
Los Angeles,75,4,80900,California
Long Beach,492,3,71100,California
San Diego,474,2,65800,California
Santa Ana,192,2,67500,California
San Jose,820,3,68600,California
Long Beach,451,2,62300,California
Long Beach,103,4,63500,California
Santa Ana,440,4,61100,California
Bakersfield,358,5,67500,California
San Diego,138,5,90800,California
Bakersfield,648,2,83200,California
San Francisco,356,4,102800,California
Long Beach,106,5,125000,California
Oakland,660,5,55200,California
San Francisco,311,2,93800,California
San Diego,106,4,87500,California
San Francisco,580,4,112500,California
San Diego,467,3,96300,California
Santa Ana,146,3,67500,California
San Diego,861,3,87500,California
Los Angeles,347,5,69900,California
San Francisco,197,5,72600,California
Sacramento,975,4,93800,California
Bakersfield,640,4,88500,California
San Francisco,180,4,79200,California
San Jose,890,2,61200,California
Fresno,291,4,63100,California
Sacramento,96,3,142500,California
Long Beach,719,2,61000,California
Sacramento,610,5,53600,California
Oakland,100,4,56100,California
Los Angeles,1144,5,60400,California
San Diego,270,5,59600,California
Long Beach,89,2,68600,California
San Francisco,850,5,63900,California
Fresno,484,4,59400,California
Sacramento,135,4,69400,California
Santa Ana,575,2,58300,California
San Francisco,669,2,76200,California
Los Angeles,220,5,62500,California
Sacramento,1005,2,68100,California
Santa Ana,1224,5,70800,California
Los Angeles,156,2,86200,California
San Jose,744,4,99600,California
Fresno,352,5,76200,California
San Diego,186,3,84300,California
Oakland,805,2,110100,California
Santa Ana,383,3,159900,California
Oakland,112,2,64400,California
Sacramento,728,4,73600,California
Sacramento,433,2,86400,California
Bakersfield,256,5,97200,California
Bakersfield,956,2,87500,California
Los Angeles,480,5,140300,California
Santa Ana,188,3,94400,California
Sacramento,604,5,64000,California
Long Beach,407,5,95800,California
San Jose,129,3,70100,California
Los Angeles,807,5,73100,California
Oakland,499,2,91200,California
Los Angeles,196,4,88400,California
San Francisco,923,5,75500,California
San Jose,578,4,84700,California
Long Beach,159,4,72700,California
San Diego,905,2,67700,California
Long Beach,538,4,81300,California
San Diego,160,5,51300,California
Sacramento,958,2,32500,California
Los Angeles,527,3,43900,California
San Jose,99,2,57500,California
Sacramento,767,3,62800,California
Long Beach,463,2,54300,California
Oakland,91,5,58800,California
Bakersfield,550,4,53800,California
Bakersfield,500,3,67500,California
San Diego,143,3,62800,California
Fresno,495,5,54400,California
San Diego,508,3,53800,California
Sacramento,149,4,47500,California
Long Beach,794,4,59200,California
Los Angeles,583,5,57500,California
San Jose,178,5,50000,California
Long Beach,931,3,30000,California
San Francisco,592,4,25000,California
San Jose,154,3,56100,California
San Jose,477,4,45000,California
San Diego,463,2,44000,California
San Jose,128,4,108300,California
Oakland,486,2,141500,California
Fresno,288,2,166000,California
Los Angeles,89,3,118800,California
San Jose,432,2,139700,California
Sacramento,440,2,180400,California
San Diego,199,3,54400,California
Sacramento,881,5,116100,California
Sacramento,585,2,105800,California
Los Angeles,136,4,98400,California
Bakersfield,894,5,94500,California
San Jose,636,3,137500,California
Santa Ana,165,3,80600,California
Los Angeles,1107,4,74200,California
San Diego,683,3,104700,California
Oakland,194,2,45500,California
San Jose,998,4,14999,California
Oakland,699,4,32900,California
San Diego,184,2,64900,California
Fresno,424,5,62400,California
San Jose,283,5,67900,California
Bakersfield,192,2,87100,California
Long Beach,695,4,77000,California
Oakland,649,5,84400,California
San Jose,170,5,70700,California
Sacramento,869,2,67200,California
Los Angeles,537,2,57400,California
San Diego,155,5,52600,California
Los Angeles,860,2,54600,California
Fresno,445,4,54300,California
Long Beach,150,3,54700,California
Santa Ana,728,2,57000,California
Los Angeles,437,2,63200,California
Los Angeles,144,4,67000,California
Bakersfield,733,2,51900,California
Bakersfield,407,2,53200,California
San Diego,101,5,69400,California
Santa Ana,490,2,51400,California
Sacramento,392,5,63500,California
Santa Ana,172,5,67500,California
Los Angeles,457,5,132000,California
Sacramento,771,2,107600,California
Santa Ana,107,5,130600,California
San Diego,536,2,2.00E+05,California
Los Angeles,357,3,237500,California
Santa Ana,171,5,126400,California
Oakland,855,4,132200,California
San Jose,570,4,44600,California
San Francisco,171,2,59400,California
Oakland,854,5,50600,California
Long Beach,312,5,60000,California
Sacramento,134,2,90400,California
Los Angeles,835,4,84600,California
Los Angeles,395,3,93900,California
Santa Ana,122,5,79400,California
Sacramento,432,2,72100,California
Fresno,494,4,85500,California
San Francisco,125,5,76200,California
Santa Ana,707,3,69800,California
Long Beach,743,3,73100,California
Los Angeles,50,4,76600,California
San Jose,637,3,94500,California
Fresno,643,5,89000,California
Santa Ana,160,2,87100,California
Bakersfield,776,2,101700,California
Santa Ana,447,2,89100,California
Fresno,148,2,79000,California
Los Angeles,892,2,92900,California
Sacramento,503,3,95200,California
Sacramento,152,5,85600,California
San Diego,818,2,87000,California
Bakersfield,601,4,83100,California
Fresno,147,2,70600,California
San Francisco,644,4,99500,California
Fresno,572,5,104600,California
San Jose,155,5,139100,California
Los Angeles,759,3,194100,California
Bakersfield,572,4,100800,California
Oakland,118,5,143000,California
San Diego,1029,2,113000,California
Santa Ana,557,4,87000,California
Sacramento,235,3,67600,California
San Diego,805,2,105300,California
Bakersfield,600,4,75700,California
Oakland,181,3,62800,California
San Francisco,824,4,57600,California
Long Beach,772,4,59700,California
San Francisco,134,3,61300,California
Fresno,922,2,57400,California
San Francisco,325,5,55400,California
San Jose,129,2,52400,California
Oakland,336,2,54300,California
Fresno,214,3,59500,California
Long Beach,95,5,46800,California
Long Beach,819,2,50000,California
San Francisco,445,3,48000,California
Bakersfield,73,2,58000,California
Los Angeles,240,3,57500,California
Sacramento,465,5,51000,California
Sacramento,94,4,57500,California
Sacramento,889,4,49100,California
Santa Ana,549,4,54800,California
Fresno,163,5,50800,California
Oakland,832,2,49400,California
Fresno,497,2,48800,California
Los Angeles,100,3,55400,California
Sacramento,605,2,70100,California
San Diego,653,3,50700,California
Los Angeles,252,2,46900,California
Bakersfield,648,2,55500,California
San Diego,550,2,57400,California
Sacramento,171,3,58100,California
Sacramento,569,3,57900,California
Bakersfield,446,5,42500,California
San Diego,251,5,57500,California
Long Beach,702,5,67500,California
San Jose,600,4,47500,California
San Francisco,196,5,66000,California
Sacramento,1014,4,60000,California
San Diego,613,5,63800,California
Los Angeles,160,4,72500,California
San Diego,684,2,84400,California
Long Beach,405,2,91800,California
Fresno,134,3,147100,California
Oakland,570,2,126600,California
San Diego,435,5,82700,California
Fresno,148,2,118700,California
Santa Ana,1261,2,66900,California
Oakland,291,5,84700,California
Santa Ana,165,3,118400,California
Long Beach,315,2,110700,California
Santa Ana,364,2,123400,California
Bakersfield,136,2,95200,California
Los Angeles,315,2,72300,California
Bakersfield,364,4,81300,California
Oakland,109,3,69500,California
Los Angeles,546,3,75300,California
Fresno,364,2,61600,California
San Francisco,173,5,70000,California
San Diego,864,3,73700,California
Oakland,375,5,76800,California
San Francisco,122,3,57800,California
San Diego,502,2,60700,California
Santa Ana,301,4,57000,California
Bakersfield,97,4,51600,California
Santa Ana,695,3,46700,California
Santa Ana,667,5,43600,California
Long Beach,894,4,42500,California
Sacramento,894,3,48700,California
Bakersfield,894,2,48600,California
San Francisco,894,2,47100,California
Sacramento,894,4,49400,California
Oakland,894,5,42700,California
Bakersfield,894,3,47800,California
Sacramento,894,3,49300,California
Los Angeles,894,5,76200,California
Fresno,894,5,54700,California
San Francisco,894,4,53400,California
Sacramento,894,4,54000,California
Los Angeles,894,5,48900,California
Fresno,894,4,46700,California
San Francisco,894,3,78700,California
Los Angeles,894,5,33200,California
Los Angeles,894,2,49800,California
Santa Ana,894,3,52900,California
San Francisco,894,2,36600,California
